,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
1994.385,4.92,153471.24,7.53,501.45,0.05,3.21,-0.04,9.82,28.3,63.49,-24.33,274.47,56.58,27.94,10.83,3.11,0.96,0.67,19.86,1.47,-179.35,94.21,5.95
1994.388,4.92,152973.32,7.53,500.75,0.05,3.21,-0.04,9.82,28.25,63.35,-24.23,273.76,56.3,27.8,10.78,3.1,0.96,0.67,19.79,1.47,-178.74,94.11,5.94
1994.39,4.92,152973.32,7.53,500.75,0.05,3.21,-0.04,9.82,28.21,63.2,-24.14,273.21,56.02,27.67,10.73,3.09,0.96,0.67,19.73,1.46,-178.25,94.06,5.94
1994.3929999999998,4.92,152973.32,7.53,500.75,0.05,3.21,-0.04,9.82,28.23,62.96,-24.11,273.48,55.75,27.53,10.68,3.07,0.96,0.67,19.73,1.46,-178.2,94.38,5.94
1994.396,4.92,152973.32,7.53,500.75,0.05,3.21,-0.04,9.82,28.25,62.72,-24.09,273.75,55.47,27.4,10.63,3.06,0.96,0.67,19.73,1.46,-178.28,94.57,5.94
1994.399,4.91,152992.6,7.51,500.85,0.05,3.2,-0.04,9.81,28.23,62.41,-24.07,273.48,55.2,27.27,10.58,3.05,0.95,0.67,19.68,1.46,-178.03,94.54,5.94
1994.401,4.9,152668.4,7.49,500.55,0.05,3.19,-0.04,9.81,28.15,62.09,-24.02,272.77,54.93,27.14,10.53,3.04,0.95,0.67,19.6,1.45,-177.5,94.36,5.94
1994.404,4.9,152729.49,7.5,500.13,0.05,3.19,-0.03,9.81,28.18,61.79,-24.0,273.48,54.66,27.0,10.49,3.03,0.95,0.66,19.72,1.45,-177.84,94.73,5.94
1994.4070000000002,4.91,153761.0,7.5,501.01,0.05,3.2,-0.03,9.8,28.27,61.48,-24.1,274.65,54.39,26.87,10.44,3.01,0.95,0.66,19.83,1.46,-178.58,95.15,5.94
1994.41,4.91,154706.51,7.48,502.05,0.05,3.21,-0.03,9.8,28.38,61.17,-24.2,276.52,54.13,26.74,10.39,3.0,0.95,0.66,19.98,1.47,-179.8,95.8,5.94
1994.412,4.9,155296.36,7.46,503.3,0.05,3.21,-0.02,9.81,28.44,60.87,-24.24,277.5,53.87,26.61,10.34,2.99,0.94,0.66,20.03,1.47,-180.41,96.16,5.95
1994.415,4.9,155879.17,7.43,504.46,0.05,3.21,-0.02,9.82,28.48,60.57,-24.27,278.53,53.61,26.49,10.29,2.98,0.94,0.66,20.05,1.47,-181.15,96.46,5.96
1994.418,4.89,156448.2,7.41,505.47,0.05,3.21,-0.02,9.83,28.52,60.26,-24.31,279.37,53.35,26.36,10.24,2.97,0.94,0.66,20.07,1.48,-181.69,96.75,5.96
1994.421,4.89,156881.03,7.39,506.49,0.05,3.21,-0.02,9.83,28.56,59.96,-24.32,280.04,53.09,26.23,10.2,2.95,0.94,0.66,20.08,1.48,-182.08,97.03,5.97
1994.4229999999998,4.89,156881.03,7.39,506.49,0.05,3.21,-0.02,9.83,28.58,59.67,-24.33,280.7,52.83,26.1,10.15,2.94,0.94,0.66,20.08,1.48,-182.52,97.25,5.97
1994.4260000000002,4.89,156881.03,7.39,506.49,0.05,3.21,-0.02,9.83,28.63,59.37,-24.32,281.11,52.57,25.98,10.1,2.93,0.93,0.66,20.08,1.48,-182.78,97.41,5.97
1994.4289999999999,4.89,156881.03,7.39,506.49,0.05,3.21,-0.02,9.83,28.65,59.16,-24.31,281.4,52.57,25.98,10.1,2.93,0.93,0.66,20.07,1.48,-182.92,97.54,5.97
1994.432,4.88,156930.24,7.37,507.23,0.05,3.2,-0.02,9.83,28.66,58.98,-24.3,281.7,52.31,25.85,10.05,2.92,0.93,0.65,20.05,1.48,-183.11,97.67,5.98
1994.434,4.87,156933.49,7.34,507.76,0.05,3.19,-0.01,9.86,28.61,58.99,-24.28,281.54,52.06,25.73,10.01,2.91,0.93,0.65,19.99,1.48,-182.92,97.69,5.98
1994.4370000000001,4.85,156598.17,7.32,507.68,0.05,3.19,-0.01,9.88,28.57,59.0,-24.23,281.02,51.8,25.6,9.96,2.9,0.93,0.65,19.93,1.48,-182.52,97.57,5.99
1994.44,4.84,156690.2,7.34,507.54,0.05,3.2,-0.01,9.9,28.58,59.06,-24.13,280.87,51.55,25.48,9.92,2.89,0.93,0.65,19.91,1.47,-182.23,97.71,5.99
1994.442,4.84,157244.33,7.32,508.18,0.05,3.19,-0.01,9.89,28.57,59.21,-24.09,281.05,51.29,25.36,9.87,2.87,0.92,0.65,19.88,1.47,-182.28,97.85,5.99
1994.445,4.84,158219.25,7.3,509.24,0.05,3.2,-0.01,9.9,28.61,59.29,-24.05,282.01,51.04,25.23,9.82,2.86,0.92,0.65,19.9,1.48,-182.84,98.25,6.0
1994.4479999999999,4.83,158520.08,7.28,510.16,0.05,3.19,-0.02,9.91,28.6,59.41,-23.99,281.83,50.79,25.11,9.78,2.85,0.92,0.65,19.87,1.47,-182.61,98.29,6.0
1994.451,4.82,158637.31,7.26,510.74,0.05,3.19,-0.02,9.92,28.61,59.52,-23.92,281.87,50.54,24.99,9.73,2.84,0.92,0.65,19.84,1.47,-182.54,98.4,6.01
1994.453,4.81,158448.35,7.24,511.07,0.05,3.18,-0.02,9.92,28.55,59.61,-23.86,281.34,50.3,24.87,9.69,2.83,0.92,0.65,19.78,1.47,-182.12,98.29,6.02
1994.4560000000001,4.81,158448.35,7.24,511.07,0.05,3.18,-0.02,9.92,28.47,59.68,-23.79,280.5,50.05,24.75,9.64,2.82,0.91,0.65,19.7,1.46,-181.51,98.06,6.02
1994.4589999999998,4.81,158448.35,7.24,511.07,0.05,3.18,-0.02,9.92,28.42,59.68,-23.74,280.15,49.8,24.63,9.6,2.81,0.91,0.64,19.64,1.46,-181.14,98.08,6.02
1994.4620000000002,4.81,158448.35,7.24,511.07,0.05,3.18,-0.02,9.92,28.41,59.64,-23.73,280.18,49.56,24.51,9.55,2.8,0.91,0.64,19.6,1.46,-180.89,98.35,6.02
1994.464,4.86,159892.08,7.26,511.33,0.05,3.21,-0.03,9.9,28.42,59.56,-23.69,280.35,49.32,24.39,9.51,2.79,0.91,0.64,19.59,1.45,-180.71,98.71,6.01
1994.467,4.85,160406.0,7.24,512.19,0.05,3.2,-0.03,9.91,28.43,59.4,-23.66,280.34,49.08,24.27,9.47,2.78,0.91,0.64,19.57,1.45,-180.68,98.73,6.01
1994.47,4.84,160440.38,7.22,512.73,0.05,3.2,-0.03,9.92,28.4,59.19,-23.61,280.2,48.84,24.16,9.42,2.77,0.91,0.64,19.51,1.45,-180.58,98.68,6.02
1994.473,4.83,160362.58,7.19,512.87,0.05,3.19,-0.03,9.92,28.34,59.0,-23.55,279.58,48.6,24.04,9.38,2.76,0.9,0.64,19.45,1.45,-180.14,98.5,6.02
1994.475,4.83,160365.1,7.17,512.42,0.05,3.18,-0.03,9.91,28.24,58.87,-23.48,278.57,48.36,23.92,9.34,2.74,0.9,0.64,19.36,1.44,-179.45,98.18,6.02
1994.4779999999998,4.82,159761.94,7.17,511.67,0.05,3.17,-0.03,9.93,28.13,58.84,-23.37,277.67,48.13,23.81,9.29,2.73,0.9,0.64,19.29,1.44,-178.77,97.96,6.02
1994.481,4.8,159064.37,7.24,510.76,0.05,3.18,-0.03,9.99,28.03,58.75,-23.21,276.69,47.89,23.69,9.25,2.72,0.9,0.64,19.21,1.43,-178.09,97.67,6.02
1994.484,4.81,158998.13,7.29,510.36,0.05,3.19,-0.03,9.99,28.07,58.56,-23.18,277.35,47.66,23.58,9.21,2.71,0.9,0.64,19.23,1.43,-178.32,98.09,6.02
1994.486,4.8,159112.78,7.28,510.34,0.05,3.19,-0.02,10.01,28.06,58.34,-23.18,277.57,47.42,23.47,9.16,2.7,0.9,0.64,19.21,1.43,-178.4,98.23,6.02
1994.489,4.8,158936.38,7.28,510.16,0.05,3.19,-0.02,10.03,28.06,58.15,-23.12,277.62,47.19,23.35,9.12,2.69,0.9,0.64,19.2,1.43,-178.34,98.34,6.03
1994.4920000000002,4.8,158936.38,7.28,510.16,0.05,3.19,-0.02,10.03,28.12,58.04,-23.09,278.1,46.97,23.24,9.08,2.68,0.89,0.63,19.24,1.44,-178.62,98.55,6.03
1994.495,4.8,158936.38,7.28,510.16,0.05,3.19,-0.02,10.03,28.14,57.94,-23.07,278.59,46.74,23.13,9.04,2.67,0.89,0.63,19.24,1.45,-178.92,98.73,6.03
1994.497,4.8,158936.38,7.28,510.16,0.05,3.19,-0.02,10.03,28.19,57.89,-23.05,279.21,46.52,23.02,9.0,2.66,0.89,0.63,19.26,1.45,-179.31,98.96,6.03
1994.5,4.8,159071.59,7.26,510.85,0.05,3.18,-0.01,10.03,28.25,57.91,-23.08,280.1,46.3,22.91,8.96,2.65,0.89,0.63,19.29,1.46,-179.95,99.21,6.03
1994.503,4.79,159366.91,7.24,511.47,0.05,3.18,-0.01,10.03,28.24,57.9,-23.06,279.96,46.08,22.81,8.92,2.64,0.89,0.63,19.25,1.46,-179.84,99.18,6.03
1994.505,4.78,159588.83,7.22,511.87,0.05,3.17,-0.01,10.04,28.21,57.9,-23.03,279.52,45.86,22.7,8.88,2.63,0.89,0.63,19.21,1.46,-179.53,99.05,6.04
1994.5079999999998,4.77,159106.18,7.2,511.54,0.05,3.17,-0.01,10.06,28.14,57.81,-22.97,278.66,45.64,22.59,8.84,2.62,0.88,0.63,19.13,1.45,-178.93,98.79,6.04
1994.511,4.76,158525.8,7.25,511.03,0.05,3.18,-0.02,10.1,28.11,57.71,-22.85,278.03,45.42,22.48,8.8,2.61,0.88,0.63,19.09,1.45,-178.42,98.66,6.05
1994.514,4.75,158206.83,7.27,510.88,0.05,3.19,-0.02,10.13,28.12,57.77,-22.75,278.14,45.2,22.38,8.76,2.6,0.88,0.63,19.08,1.45,-178.43,98.77,6.06
1994.516,4.74,157707.24,7.26,510.34,0.05,3.18,-0.02,10.13,28.03,57.91,-22.7,277.22,44.98,22.27,8.72,2.6,0.88,0.63,19.0,1.45,-177.8,98.47,6.06
1994.519,4.75,157087.96,7.29,509.57,0.05,3.18,-0.02,10.13,27.96,57.98,-22.56,276.18,44.77,22.17,8.68,2.59,0.88,0.63,18.93,1.44,-177.07,98.16,6.05
1994.5220000000002,4.73,156444.67,7.3,508.7,0.05,3.17,-0.02,10.16,27.87,58.12,-22.44,275.19,44.55,22.06,8.64,2.58,0.88,0.63,18.86,1.44,-176.4,97.83,6.06
1994.525,4.73,156444.67,7.3,508.7,0.05,3.17,-0.02,10.16,27.78,58.35,-22.29,274.13,44.33,21.95,8.6,2.57,0.88,0.62,18.79,1.43,-175.68,97.49,6.06
1994.527,4.73,156444.67,7.3,508.7,0.05,3.17,-0.02,10.16,27.68,58.55,-22.12,273.08,44.12,21.85,8.56,2.56,0.87,0.62,18.7,1.43,-174.95,97.17,6.06
1994.53,4.73,156444.67,7.3,508.7,0.05,3.17,-0.02,10.16,27.59,58.68,-21.92,272.04,43.93,21.76,8.53,2.55,0.87,0.62,18.63,1.42,-174.22,96.86,6.06
1994.533,4.73,156444.67,7.3,508.7,0.05,3.17,-0.02,10.16,27.63,58.71,-21.83,272.45,43.74,21.66,8.49,2.54,0.87,0.62,18.69,1.42,-174.21,97.28,6.06
1994.536,4.74,157025.92,7.3,509.19,0.05,3.18,-0.02,10.15,27.66,58.73,-21.81,272.36,43.55,21.56,8.45,2.53,0.87,0.62,18.7,1.42,-174.07,97.34,6.05
1994.5379999999998,4.73,157648.79,7.28,510.28,0.05,3.18,-0.02,10.15,27.72,58.82,-21.85,273.48,43.45,21.49,8.42,2.52,0.87,0.62,18.76,1.43,-174.9,97.63,6.06
1994.5410000000002,4.72,158123.4,7.26,511.51,0.05,3.18,-0.02,10.16,27.72,58.91,-21.85,273.85,43.28,21.41,8.38,2.51,0.87,0.62,18.73,1.43,-175.15,97.75,6.07
1994.5439999999999,4.71,157981.57,7.23,512.16,0.05,3.17,-0.02,10.18,27.69,58.96,-21.87,273.78,43.09,21.31,8.35,2.51,0.87,0.62,18.69,1.43,-175.16,97.68,6.08
1994.547,4.7,157740.69,7.22,512.13,0.05,3.17,-0.02,10.19,27.67,58.86,-21.84,273.7,42.9,21.22,8.31,2.5,0.86,0.62,18.65,1.43,-175.14,97.63,6.08
1994.549,4.69,157307.4,7.21,511.65,0.05,3.16,-0.02,10.19,27.6,58.78,-21.81,272.89,42.73,21.13,8.28,2.49,0.86,0.62,18.59,1.43,-174.59,97.37,6.08
1994.5520000000001,4.69,157156.84,7.2,511.41,0.05,3.16,-0.02,10.19,27.58,58.68,-21.76,272.45,42.54,21.03,8.24,2.48,0.86,0.62,18.54,1.43,-174.26,97.26,6.08
1994.555,4.68,156634.26,7.19,510.9,0.05,3.15,-0.02,10.21,27.5,58.52,-21.72,271.96,42.34,20.94,8.2,2.47,0.86,0.62,18.47,1.42,-173.93,97.08,6.09
1994.558,4.66,156070.49,7.23,510.21,0.05,3.15,-0.02,10.26,27.45,58.35,-21.62,271.35,42.14,20.84,8.17,2.46,0.86,0.62,18.41,1.42,-173.48,96.93,6.09
1994.56,4.66,156070.49,7.23,510.21,0.05,3.15,-0.02,10.26,27.4,58.16,-21.5,270.46,41.94,20.74,8.13,2.45,0.86,0.61,18.35,1.42,-172.85,96.67,6.09
1994.5629999999999,4.66,156070.49,7.23,510.21,0.05,3.15,-0.02,10.26,27.38,57.95,-21.43,270.17,41.73,20.64,8.09,2.44,0.86,0.61,18.31,1.42,-172.56,96.66,6.09
1994.566,4.66,156070.49,7.23,510.21,0.05,3.15,-0.02,10.26,27.29,57.79,-21.34,269.25,41.53,20.54,8.06,2.44,0.85,0.61,18.24,1.41,-171.95,96.36,6.09
1994.568,4.66,156070.49,7.23,510.21,0.05,3.15,-0.02,10.26,27.27,57.6,-21.3,269.01,41.33,20.44,8.02,2.43,0.85,0.61,18.21,1.41,-171.75,96.31,6.09
1994.5710000000001,4.66,156580.44,7.22,510.46,0.05,3.16,-0.02,10.26,27.3,57.43,-21.25,269.12,41.13,20.34,7.98,2.42,0.85,0.61,18.21,1.41,-171.72,96.45,6.09
1994.5739999999998,4.65,156853.45,7.21,510.86,0.05,3.16,-0.02,10.26,27.3,57.19,-21.19,269.22,40.93,20.25,7.95,2.41,0.85,0.61,18.17,1.41,-171.81,96.45,6.09
1994.5770000000002,4.64,156947.97,7.2,511.14,0.05,3.15,-0.02,10.29,27.27,56.99,-21.11,269.01,40.74,20.15,7.91,2.4,0.85,0.61,18.13,1.41,-171.68,96.38,6.1
1994.579,4.63,156818.4,7.19,511.12,0.05,3.15,-0.02,10.29,27.24,56.78,-21.04,268.61,40.55,20.06,7.88,2.39,0.85,0.61,18.08,1.41,-171.4,96.26,6.1
1994.582,4.62,156910.19,7.17,511.09,0.05,3.14,-0.02,10.3,27.19,56.58,-20.96,267.82,40.36,19.96,7.84,2.38,0.85,0.61,18.02,1.41,-170.86,96.01,6.1
1994.585,4.61,156394.22,7.16,510.52,0.05,3.14,-0.03,10.3,27.09,56.37,-20.87,266.87,40.16,19.87,7.81,2.37,0.84,0.61,17.95,1.41,-170.22,95.69,6.1
1994.588,4.6,155861.61,7.15,509.79,0.05,3.13,-0.03,10.3,27.0,56.19,-20.76,265.81,39.97,19.77,7.77,2.37,0.84,0.61,17.89,1.4,-169.5,95.36,6.1
1994.59,4.59,155194.69,7.16,508.82,0.05,3.12,-0.03,10.31,26.9,56.02,-20.65,264.78,39.77,19.68,7.74,2.36,0.84,0.61,17.81,1.4,-168.81,95.01,6.1
1994.5929999999998,4.59,154514.74,7.22,507.82,0.05,3.12,-0.03,10.31,26.83,55.87,-20.51,263.88,39.58,19.58,7.7,2.35,0.84,0.61,17.75,1.39,-168.15,94.77,6.1
1994.596,4.59,154514.74,7.22,507.82,0.05,3.12,-0.03,10.31,26.75,55.72,-20.42,263.2,39.39,19.49,7.67,2.34,0.84,0.61,17.68,1.39,-167.65,94.6,6.1
1994.599,4.59,154514.74,7.22,507.82,0.05,3.12,-0.03,10.31,26.67,55.55,-20.32,262.27,39.19,19.4,7.63,2.33,0.84,0.6,17.61,1.38,-167.01,94.31,6.1
1994.601,4.59,154514.74,7.22,507.82,0.05,3.12,-0.03,10.31,26.55,55.36,-20.21,261.17,39.0,19.3,7.6,2.32,0.84,0.6,17.53,1.38,-166.27,93.94,6.1
1994.604,4.59,153897.11,7.32,506.74,0.05,3.13,-0.03,10.33,26.47,55.17,-20.04,260.38,38.81,19.21,7.56,2.32,0.84,0.6,17.47,1.37,-165.68,93.75,6.1
1994.6070000000002,4.61,153320.57,7.41,505.7,0.05,3.13,-0.02,10.32,26.45,55.01,-19.98,260.46,38.63,19.12,7.53,2.31,0.83,0.6,17.43,1.37,-165.55,93.95,6.09
1994.61,4.64,152991.55,7.39,505.06,0.05,3.12,-0.02,10.29,26.47,54.89,-19.96,260.31,38.48,19.03,7.49,2.3,0.83,0.6,17.42,1.37,-165.37,93.99,6.08
1994.612,4.64,153270.98,7.39,505.11,0.05,3.12,-0.01,10.28,26.5,54.89,-19.92,260.68,38.33,18.95,7.46,2.29,0.83,0.6,17.42,1.38,-165.57,94.16,6.08
1994.615,4.64,153679.41,7.37,505.61,0.05,3.12,-0.02,10.28,26.57,54.92,-19.88,261.06,38.16,18.86,7.43,2.28,0.83,0.6,17.47,1.38,-165.77,94.33,6.08
1994.618,4.63,153772.43,7.35,506.15,0.05,3.12,-0.02,10.28,26.62,54.98,-19.91,262.02,37.98,18.77,7.4,2.28,0.83,0.6,17.51,1.39,-166.55,94.52,6.08
1994.621,4.63,153700.61,7.34,506.29,0.05,3.12,-0.02,10.28,26.62,55.02,-19.91,262.34,37.8,18.68,7.36,2.27,0.83,0.6,17.49,1.39,-166.9,94.49,6.08
1994.6229999999998,4.62,153647.1,7.32,506.24,0.05,3.11,-0.02,10.28,26.59,55.08,-19.89,262.06,37.62,18.6,7.33,2.26,0.83,0.6,17.45,1.39,-166.68,94.42,6.08
1994.626,4.61,153480.25,7.3,506.1,0.05,3.1,-0.02,10.29,26.54,55.12,-19.86,261.47,37.44,18.51,7.3,2.25,0.83,0.6,17.39,1.38,-166.29,94.22,6.09
1994.629,4.61,153480.25,7.3,506.1,0.05,3.1,-0.02,10.29,26.49,55.14,-19.8,260.98,37.26,18.42,7.26,2.24,0.82,0.6,17.34,1.38,-166.01,94.02,6.09
1994.632,4.61,153480.25,7.3,506.1,0.05,3.1,-0.02,10.29,26.43,55.2,-19.72,260.2,37.08,18.33,7.23,2.24,0.82,0.6,17.28,1.38,-165.49,93.75,6.09
1994.634,4.61,153480.25,7.3,506.1,0.05,3.1,-0.02,10.29,26.38,55.15,-19.63,259.78,36.9,18.24,7.2,2.23,0.82,0.6,17.22,1.37,-165.24,93.59,6.09
1994.6370000000002,4.61,153480.25,7.3,506.1,0.05,3.1,-0.02,10.29,26.33,55.02,-19.53,259.28,36.72,18.16,7.17,2.22,0.82,0.6,17.17,1.37,-164.82,93.5,6.09
1994.64,4.6,152921.08,7.34,505.39,0.05,3.1,-0.01,10.29,26.3,54.82,-19.44,258.81,36.54,18.07,7.14,2.21,0.82,0.6,17.14,1.37,-164.51,93.35,6.09
1994.642,4.61,152389.03,7.33,504.78,0.05,3.1,-0.01,10.28,26.23,54.72,-19.43,258.16,36.36,17.98,7.1,2.21,0.82,0.6,17.08,1.36,-164.03,93.18,6.08
1994.645,4.62,151802.38,7.35,504.05,0.05,3.1,-0.02,10.26,26.19,54.54,-19.29,257.14,36.19,17.9,7.07,2.2,0.82,0.59,17.03,1.36,-163.33,92.86,6.07
1994.648,4.61,151395.1,7.41,503.36,0.05,3.1,-0.02,10.28,26.17,54.36,-19.18,256.78,36.01,17.81,7.04,2.19,0.82,0.59,16.99,1.35,-163.06,92.75,6.07
1994.651,4.59,150863.97,7.44,502.77,0.05,3.1,-0.02,10.31,26.13,54.18,-19.07,255.89,35.83,17.73,7.01,2.18,0.82,0.59,16.94,1.35,-162.46,92.47,6.08
1994.6529999999998,4.59,150843.64,7.43,502.74,0.05,3.1,-0.03,10.32,26.11,53.99,-18.99,255.25,35.66,17.64,6.98,2.18,0.82,0.59,16.9,1.35,-162.02,92.28,6.08
1994.656,4.58,150358.48,7.42,502.22,0.05,3.09,-0.03,10.34,26.07,53.82,-18.92,254.64,35.49,17.56,6.95,2.17,0.81,0.59,16.85,1.34,-161.67,92.01,6.08
1994.6589999999999,4.57,149864.29,7.44,501.51,0.05,3.09,-0.03,10.37,26.0,53.67,-18.79,253.77,35.31,17.48,6.92,2.16,0.81,0.59,16.79,1.34,-161.07,91.74,6.08
1994.662,4.57,149864.29,7.44,501.51,0.05,3.09,-0.03,10.37,25.92,53.58,-18.7,252.94,35.14,17.39,6.88,2.15,0.81,0.59,16.73,1.33,-160.51,91.46,6.08
1994.664,4.57,149864.29,7.44,501.51,0.05,3.09,-0.03,10.37,25.86,53.57,-18.57,252.11,34.97,17.31,6.85,2.15,0.81,0.59,16.67,1.33,-159.94,91.2,6.08
1994.6670000000001,4.57,149864.29,7.44,501.51,0.05,3.09,-0.03,10.37,25.84,53.61,-18.55,252.23,34.8,17.23,6.82,2.14,0.81,0.59,16.65,1.33,-160.01,91.25,6.08
1994.67,4.57,149864.29,7.44,501.51,0.05,3.09,-0.03,10.37,25.78,53.72,-18.52,251.66,34.63,17.15,6.79,2.13,0.81,0.59,16.59,1.33,-159.61,91.08,6.08
1994.6729999999998,4.55,149221.61,7.49,500.56,0.05,3.09,-0.03,10.43,25.73,53.92,-18.44,250.92,34.46,17.06,6.76,2.12,0.81,0.59,16.54,1.32,-159.13,90.82,6.09
1994.675,4.55,148653.64,7.55,499.66,0.05,3.1,-0.03,10.45,25.66,54.06,-18.29,250.01,34.3,16.98,6.73,2.12,0.81,0.59,16.48,1.32,-158.53,90.52,6.08
1994.6779999999999,4.55,148278.52,7.58,498.9,0.05,3.1,-0.03,10.45,25.63,54.3,-18.21,249.54,34.13,16.9,6.7,2.11,0.81,0.59,16.43,1.31,-158.21,90.36,6.08
1994.681,4.56,147913.01,7.59,498.31,0.05,3.09,-0.03,10.43,25.64,54.48,-18.21,249.76,33.96,16.82,6.67,2.1,0.81,0.59,16.42,1.32,-158.32,90.47,6.07
1994.684,4.58,148223.42,7.58,498.36,0.05,3.09,-0.02,10.41,25.72,54.66,-18.28,251.09,33.8,16.74,6.64,2.1,0.8,0.59,16.54,1.32,-159.25,90.87,6.07
1994.6860000000001,4.57,148465.88,7.56,499.1,0.05,3.09,-0.02,10.42,25.79,54.75,-18.34,251.85,33.64,16.67,6.62,2.09,0.8,0.59,16.6,1.33,-159.95,90.93,6.07
1994.6889999999999,4.57,149240.78,7.54,500.0,0.05,3.09,-0.02,10.41,25.88,54.8,-18.39,253.56,33.48,16.59,6.59,2.08,0.8,0.59,16.69,1.33,-161.33,91.27,6.07
1994.692,4.57,149133.88,7.51,500.56,0.05,3.08,-0.01,10.41,25.9,54.77,-18.47,254.33,33.32,16.51,6.56,2.08,0.8,0.59,16.69,1.34,-162.01,91.35,6.08
1994.695,4.57,149133.88,7.51,500.56,0.05,3.08,-0.01,10.41,25.92,54.65,-18.52,254.8,33.18,16.44,6.53,2.07,0.8,0.59,16.68,1.34,-162.46,91.37,6.08
1994.6970000000001,4.57,149133.88,7.51,500.56,0.05,3.08,-0.01,10.41,25.9,54.46,-18.54,254.64,33.03,16.37,6.5,2.06,0.8,0.59,16.66,1.34,-162.37,91.3,6.08
1994.7,4.57,149133.88,7.51,500.56,0.05,3.08,-0.01,10.41,25.89,54.26,-18.57,254.52,32.87,16.29,6.47,2.06,0.8,0.58,16.63,1.34,-162.42,91.13,6.08
1994.703,4.57,149133.88,7.51,500.56,0.05,3.08,-0.01,10.41,25.85,54.06,-18.52,253.73,32.71,16.21,6.45,2.05,0.8,0.58,16.59,1.34,-161.88,90.88,6.08
1994.705,4.57,150081.2,7.55,499.91,0.05,3.1,-0.01,10.41,25.8,53.85,-18.51,253.1,32.56,16.14,6.42,2.04,0.8,0.58,16.54,1.33,-161.46,90.67,6.08
1994.7079999999999,4.57,149982.55,7.54,499.72,0.05,3.09,-0.01,10.4,25.79,53.65,-18.47,252.46,32.5,16.11,6.4,2.04,0.8,0.58,16.51,1.33,-161.02,90.46,6.07
1994.711,4.58,150178.71,7.52,499.69,0.05,3.09,-0.02,10.38,25.77,53.48,-18.41,251.76,32.36,16.03,6.38,2.03,0.79,0.58,16.47,1.33,-160.52,90.26,6.07
1994.714,4.57,150367.72,7.5,499.69,0.05,3.08,-0.02,10.39,25.73,53.38,-18.35,250.89,32.2,15.96,6.35,2.02,0.79,0.58,16.42,1.32,-159.94,89.97,6.07
1994.7160000000001,4.56,149848.65,7.49,499.24,0.05,3.07,-0.02,10.4,25.67,53.23,-18.3,250.15,32.05,15.88,6.32,2.02,0.79,0.58,16.37,1.32,-159.47,89.69,6.07
1994.719,4.55,149259.73,7.52,498.43,0.05,3.07,-0.02,10.42,25.6,52.96,-18.23,249.19,31.89,15.81,6.29,2.01,0.79,0.58,16.31,1.31,-158.81,89.39,6.07
1994.7220000000002,4.55,148885.33,7.56,497.8,0.05,3.08,-0.02,10.42,25.56,52.7,-18.12,248.27,31.74,15.73,6.26,2.0,0.79,0.58,16.26,1.31,-158.2,89.08,6.07
1994.725,4.54,148310.09,7.57,496.91,0.05,3.07,-0.02,10.43,25.5,52.52,-18.05,247.36,31.58,15.66,6.24,2.0,0.79,0.58,16.21,1.3,-157.61,88.77,6.07
1994.727,4.54,148310.09,7.57,496.91,0.05,3.07,-0.02,10.43,25.42,52.36,-17.95,246.39,31.43,15.58,6.21,1.99,0.79,0.58,16.15,1.3,-156.96,88.45,6.07
1994.73,4.54,148310.09,7.57,496.91,0.05,3.07,-0.02,10.43,25.38,52.2,-17.85,245.54,31.28,15.51,6.18,1.98,0.79,0.58,16.1,1.29,-156.4,88.16,6.07
1994.733,4.54,148310.09,7.57,496.91,0.05,3.07,-0.02,10.43,25.37,52.07,-17.77,245.15,31.12,15.44,6.15,1.98,0.79,0.58,16.11,1.29,-156.16,88.01,6.07
1994.736,4.54,148310.09,7.57,496.91,0.05,3.07,-0.02,10.43,25.41,52.01,-17.85,245.34,30.97,15.36,6.13,1.97,0.79,0.58,16.13,1.29,-156.45,87.9,6.07
1994.7379999999998,4.54,148310.09,7.57,496.91,0.05,3.07,-0.02,10.43,25.44,51.97,-17.92,246.01,30.82,15.29,6.1,1.97,0.78,0.58,16.14,1.3,-157.02,88.0,6.07
1994.741,4.54,147928.99,7.56,496.47,0.05,3.06,-0.02,10.44,25.45,51.88,-17.94,245.85,30.67,15.22,6.07,1.96,0.78,0.58,16.13,1.3,-156.97,87.89,6.07
1994.744,4.53,147321.38,7.55,495.75,0.05,3.05,-0.02,10.45,25.41,51.76,-17.93,245.27,30.53,15.15,6.05,1.95,0.78,0.58,16.08,1.3,-156.66,87.61,6.07
1994.747,4.52,146745.89,7.58,494.97,0.05,3.05,-0.02,10.46,25.33,51.63,-17.88,244.41,30.38,15.07,6.02,1.95,0.78,0.58,16.02,1.29,-156.1,87.32,6.07
1994.749,4.51,146208.01,7.59,494.24,0.05,3.05,-0.02,10.49,25.26,51.5,-17.82,243.44,30.23,15.0,5.99,1.94,0.78,0.58,15.96,1.29,-155.44,87.01,6.08
1994.7520000000002,4.5,145803.32,7.69,493.62,0.05,3.07,-0.02,10.55,25.25,51.37,-17.71,243.05,30.09,14.93,5.97,1.93,0.78,0.58,15.96,1.28,-155.09,86.96,6.08
