,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
1964.3670000000002,3.93,85931.71,9.61,412.78,0.04,2.16,-0.09,10.15,18.39,15.34,-2.79,113.24,120.22,48.21,20.05,6.76,2.03,1.03,9.77,1.04,-97.66,60.43,5.96
1964.37,3.93,85877.86,9.61,412.63,0.04,2.16,-0.09,10.16,18.36,15.38,-2.77,113.05,120.26,48.2,20.04,6.75,2.03,1.03,9.75,1.04,-97.58,60.39,5.96
1964.3729999999998,3.93,85824.01,9.61,412.6,0.04,2.16,-0.09,10.16,18.35,15.44,-2.73,112.95,120.3,48.2,20.04,6.75,2.03,1.03,9.75,1.04,-97.51,60.34,5.96
1964.376,3.92,85770.15,9.6,412.49,0.04,2.16,-0.09,10.17,18.35,15.49,-2.71,112.89,120.33,48.19,20.04,6.75,2.03,1.03,9.75,1.04,-97.43,60.29,5.96
1964.378,3.92,85716.3,9.6,412.43,0.04,2.16,-0.09,10.17,18.38,15.53,-2.71,113.21,120.37,48.18,20.03,6.75,2.03,1.03,9.77,1.04,-97.35,60.25,5.96
1964.381,3.92,85662.45,9.6,412.42,0.04,2.16,-0.09,10.18,18.37,15.54,-2.7,113.2,120.41,48.17,20.03,6.75,2.03,1.03,9.77,1.04,-97.28,60.2,5.96
1964.384,3.92,85608.6,9.6,412.26,0.04,2.16,-0.09,10.18,18.33,15.57,-2.68,112.97,120.45,48.17,20.03,6.74,2.03,1.03,9.75,1.04,-97.2,60.15,5.96
1964.3870000000002,3.91,85554.74,9.59,412.08,0.04,2.16,-0.09,10.18,18.29,15.6,-2.65,112.75,120.49,48.16,20.02,6.74,2.03,1.03,9.73,1.04,-97.13,60.11,5.96
1964.389,3.91,85500.89,9.59,412.03,0.04,2.16,-0.09,10.19,18.27,15.62,-2.61,112.54,120.52,48.15,20.02,6.74,2.03,1.03,9.71,1.04,-97.05,60.06,5.96
1964.392,3.91,85447.04,9.59,412.09,0.04,2.16,-0.1,10.19,18.26,15.71,-2.57,112.4,120.56,48.14,20.02,6.74,2.03,1.03,9.7,1.04,-96.98,60.01,5.97
1964.395,3.91,85393.19,9.59,412.11,0.04,2.16,-0.1,10.2,18.25,15.73,-2.55,112.33,120.6,48.13,20.01,6.74,2.02,1.03,9.69,1.04,-96.9,59.97,5.97
1964.398,3.91,85339.33,9.58,412.11,0.04,2.16,-0.1,10.2,18.24,15.78,-2.53,112.19,120.64,48.13,20.01,6.73,2.02,1.03,9.68,1.04,-96.82,59.92,5.97
1964.4,3.9,85285.48,9.58,412.1,0.04,2.16,-0.1,10.21,18.21,15.82,-2.51,112.08,120.68,48.12,20.01,6.73,2.02,1.03,9.66,1.04,-96.75,59.87,5.97
1964.4029999999998,3.9,85231.63,9.58,412.09,0.04,2.16,-0.1,10.21,18.19,15.84,-2.48,111.92,120.71,48.11,20.01,6.73,2.02,1.03,9.64,1.04,-96.67,59.83,5.97
1964.406,3.9,85177.78,9.58,412.06,0.04,2.16,-0.1,10.22,18.17,15.85,-2.46,111.75,120.75,48.1,20.0,6.73,2.02,1.03,9.63,1.04,-96.6,59.78,5.97
1964.408,3.9,85123.92,9.57,411.83,0.04,2.16,-0.1,10.22,18.14,15.86,-2.42,111.54,120.79,48.1,20.0,6.73,2.02,1.03,9.61,1.04,-96.52,59.73,5.97
1964.411,3.89,85070.07,9.57,411.66,0.04,2.16,-0.1,10.22,18.12,15.87,-2.38,111.4,120.83,48.09,20.0,6.72,2.02,1.03,9.6,1.04,-96.45,59.69,5.97
1964.414,3.89,85016.22,9.57,411.55,0.04,2.16,-0.1,10.23,18.13,15.88,-2.37,111.47,120.86,48.08,19.99,6.72,2.02,1.03,9.6,1.04,-96.37,59.64,5.97
1964.4170000000001,3.89,84962.37,9.56,411.49,0.04,2.16,-0.1,10.23,18.12,15.87,-2.35,111.34,120.9,48.07,19.99,6.72,2.02,1.03,9.59,1.04,-96.3,59.59,5.97
1964.4189999999999,3.89,84908.51,9.56,411.44,0.04,2.16,-0.1,10.24,18.13,15.92,-2.32,111.35,120.94,48.06,19.99,6.72,2.02,1.03,9.6,1.04,-96.22,59.55,5.97
1964.422,3.89,84854.66,9.56,411.38,0.04,2.16,-0.1,10.24,18.18,15.96,-2.41,112.44,120.98,48.06,19.98,6.72,2.02,1.03,9.65,1.04,-96.14,59.5,5.98
1964.425,3.88,84800.81,9.56,411.43,0.04,2.16,-0.1,10.25,18.2,15.98,-2.43,112.47,121.02,48.05,19.98,6.71,2.02,1.03,9.67,1.04,-96.07,59.45,5.98
1964.4279999999999,3.88,84746.96,9.55,411.59,0.04,2.16,-0.1,10.25,18.21,16.02,-2.45,112.34,121.05,48.04,19.98,6.71,2.02,1.03,9.67,1.04,-95.99,59.41,5.98
1964.43,3.88,84693.1,9.55,411.92,0.04,2.15,-0.1,10.26,18.23,16.04,-2.47,112.46,121.09,48.03,19.97,6.71,2.02,1.03,9.68,1.04,-95.92,59.36,5.98
1964.433,3.88,84639.25,9.55,411.85,0.04,2.15,-0.1,10.26,18.24,16.07,-2.47,112.87,121.13,48.03,19.97,6.71,2.02,1.03,9.68,1.04,-95.84,59.31,5.98
1964.4360000000001,3.88,84585.4,9.55,411.86,0.04,2.15,-0.1,10.27,18.22,16.11,-2.47,112.71,121.17,48.02,19.97,6.71,2.02,1.03,9.67,1.04,-95.77,59.27,5.98
1964.4389999999999,3.87,84531.55,9.54,411.96,0.04,2.15,-0.1,10.27,18.2,16.16,-2.45,112.59,121.21,48.01,19.96,6.7,2.02,1.03,9.65,1.04,-95.69,59.22,5.98
1964.441,3.87,84477.69,9.54,412.23,0.04,2.15,-0.1,10.27,18.21,16.18,-2.44,112.66,121.24,48.0,19.96,6.7,2.02,1.03,9.65,1.04,-95.61,59.17,5.98
1964.444,3.87,84423.84,9.54,412.51,0.04,2.15,-0.1,10.28,18.22,16.22,-2.44,112.74,121.28,48.0,19.96,6.7,2.02,1.03,9.66,1.04,-95.54,59.13,5.98
1964.4470000000001,3.87,84369.99,9.53,412.61,0.04,2.15,-0.1,10.28,18.22,16.23,-2.44,112.68,121.32,47.99,19.95,6.7,2.02,1.03,9.65,1.04,-95.46,59.08,5.98
1964.4489999999998,3.86,84316.14,9.53,412.52,0.04,2.15,-0.1,10.29,18.19,16.22,-2.43,112.53,121.36,47.98,19.95,6.7,2.02,1.03,9.63,1.04,-95.39,59.03,5.98
1964.4520000000002,3.86,84262.28,9.53,412.36,0.04,2.15,-0.1,10.29,18.17,16.21,-2.41,112.41,121.39,47.97,19.95,6.69,2.02,1.03,9.62,1.04,-95.31,58.98,5.98
1964.455,3.86,84208.43,9.53,412.21,0.04,2.15,-0.1,10.3,18.15,16.17,-2.4,112.36,121.43,47.96,19.94,6.69,2.02,1.03,9.61,1.04,-95.24,58.94,5.99
1964.4579999999999,3.86,84154.58,9.52,412.11,0.04,2.15,-0.1,10.3,18.13,16.13,-2.37,112.23,121.47,47.96,19.94,6.69,2.02,1.03,9.59,1.04,-95.16,58.89,5.99
1964.46,3.86,84100.73,9.52,412.07,0.04,2.15,-0.1,10.31,18.16,16.12,-2.38,112.42,121.51,47.95,19.94,6.69,2.01,1.03,9.61,1.03,-95.08,58.84,5.99
1964.463,3.85,84046.88,9.52,412.08,0.04,2.15,-0.11,10.31,18.15,16.08,-2.37,112.29,121.55,47.94,19.94,6.69,2.01,1.03,9.6,1.03,-95.01,58.8,5.99
1964.4660000000001,3.85,83993.02,9.52,412.22,0.04,2.15,-0.11,10.32,18.18,16.04,-2.36,112.62,121.58,47.93,19.93,6.68,2.01,1.03,9.62,1.03,-94.93,58.75,5.99
1964.469,3.85,83939.17,9.51,412.38,0.04,2.15,-0.11,10.32,18.19,16.05,-2.38,112.61,121.62,47.93,19.93,6.68,2.01,1.03,9.62,1.03,-94.86,58.7,5.99
1964.471,3.85,83885.32,9.51,412.64,0.04,2.15,-0.11,10.33,18.2,16.06,-2.4,112.65,121.66,47.92,19.93,6.68,2.01,1.03,9.64,1.03,-94.78,58.66,5.99
1964.474,3.84,83831.47,9.51,412.99,0.04,2.15,-0.11,10.33,18.21,16.1,-2.39,112.61,121.7,47.91,19.92,6.68,2.01,1.03,9.63,1.03,-94.71,58.61,5.99
1964.477,3.84,83777.61,9.51,413.35,0.04,2.15,-0.11,10.33,18.21,16.14,-2.39,112.63,121.74,47.9,19.92,6.68,2.01,1.03,9.63,1.03,-94.63,58.56,5.99
1964.48,3.84,83723.76,9.5,413.37,0.04,2.15,-0.11,10.34,18.21,16.16,-2.39,112.52,121.77,47.89,19.92,6.67,2.01,1.03,9.62,1.03,-94.55,58.52,5.99
1964.4820000000002,3.84,83669.91,9.5,413.43,0.04,2.15,-0.11,10.34,18.2,16.18,-2.38,112.53,121.81,47.89,19.91,6.67,2.01,1.03,9.61,1.03,-94.48,58.47,5.99
1964.485,3.84,83616.06,9.5,413.52,0.04,2.15,-0.11,10.35,18.2,16.17,-2.37,112.49,121.85,47.88,19.91,6.67,2.01,1.03,9.61,1.03,-94.4,58.42,5.99
1964.4879999999998,3.83,83562.2,9.49,413.52,0.04,2.15,-0.11,10.35,18.25,16.13,-2.38,112.81,121.89,47.87,19.91,6.67,2.01,1.03,9.65,1.03,-94.33,58.38,6.0
1964.49,3.83,83508.35,9.49,413.16,0.04,2.15,-0.11,10.36,18.27,16.12,-2.47,113.35,121.92,47.86,19.9,6.67,2.01,1.03,9.67,1.03,-94.25,58.33,6.0
1964.493,3.83,83454.5,9.49,412.91,0.04,2.15,-0.11,10.36,18.26,16.13,-2.48,113.32,121.96,47.86,19.9,6.66,2.01,1.03,9.67,1.03,-94.18,58.28,6.0
1964.496,3.83,83400.65,9.49,412.75,0.04,2.15,-0.11,10.37,18.24,16.18,-2.48,113.28,122.0,47.85,19.9,6.66,2.01,1.03,9.65,1.03,-94.1,58.24,6.0
1964.499,3.82,83346.79,9.48,412.6,0.04,2.15,-0.11,10.37,18.24,16.23,-2.48,113.35,122.04,47.84,19.89,6.66,2.01,1.03,9.65,1.03,-94.02,58.19,6.0
1964.501,3.82,83292.94,9.48,412.47,0.04,2.15,-0.11,10.38,18.21,16.21,-2.47,113.19,122.08,47.83,19.89,6.66,2.01,1.03,9.63,1.03,-93.95,58.14,6.0
1964.504,3.82,83239.09,9.48,412.31,0.04,2.15,-0.11,10.38,18.19,16.18,-2.45,113.07,122.11,47.83,19.89,6.66,2.01,1.03,9.62,1.03,-93.87,58.1,6.0
1964.507,3.82,83185.24,9.48,412.11,0.04,2.15,-0.11,10.39,18.15,16.18,-2.42,112.87,122.15,47.82,19.88,6.65,2.01,1.03,9.6,1.03,-93.8,58.05,6.0
1964.51,3.81,83131.38,9.47,411.95,0.04,2.15,-0.11,10.39,18.13,16.18,-2.4,112.76,122.19,47.81,19.88,6.65,2.01,1.03,9.59,1.03,-93.72,58.0,6.0
1964.5120000000002,3.81,83077.53,9.47,411.77,0.04,2.15,-0.11,10.4,18.11,16.2,-2.37,112.69,122.23,47.8,19.88,6.65,2.01,1.03,9.57,1.03,-93.65,57.96,6.0
1964.515,3.81,83023.68,9.47,411.7,0.04,2.15,-0.11,10.4,18.12,16.22,-2.36,112.72,122.27,47.79,19.87,6.65,2.01,1.03,9.58,1.03,-93.57,57.91,6.0
1964.5179999999998,3.81,82969.83,9.47,411.73,0.04,2.15,-0.11,10.41,18.12,16.24,-2.35,112.73,122.3,47.79,19.87,6.65,2.01,1.03,9.57,1.03,-93.5,57.86,6.0
1964.52,3.81,82915.97,9.46,411.9,0.04,2.15,-0.11,10.41,18.13,16.24,-2.34,112.79,122.34,47.78,19.87,6.64,2.01,1.03,9.57,1.03,-93.42,57.82,6.01
1964.523,3.8,82862.12,9.46,412.0,0.04,2.15,-0.11,10.41,18.11,16.24,-2.33,112.63,122.38,47.77,19.86,6.64,2.01,1.03,9.56,1.03,-93.34,57.77,6.01
1964.526,3.8,82808.27,9.46,412.04,0.04,2.15,-0.11,10.42,18.1,16.24,-2.3,112.57,122.42,47.76,19.86,6.64,2.01,1.03,9.55,1.03,-93.27,57.72,6.01
1964.529,3.8,82754.42,9.45,412.0,0.04,2.15,-0.11,10.42,18.06,16.27,-2.28,112.4,122.45,47.76,19.86,6.64,2.0,1.03,9.53,1.03,-93.19,57.68,6.01
1964.531,3.8,82700.56,9.45,411.88,0.04,2.15,-0.11,10.43,18.05,16.29,-2.25,112.32,122.49,47.75,19.86,6.64,2.0,1.03,9.52,1.03,-93.12,57.63,6.01
1964.5339999999999,3.79,82646.71,9.45,411.79,0.04,2.15,-0.12,10.43,18.03,16.32,-2.21,112.2,122.53,47.74,19.85,6.63,2.0,1.03,9.51,1.03,-93.04,57.58,6.01
1964.537,3.79,82592.86,9.45,411.77,0.04,2.15,-0.12,10.44,18.04,16.31,-2.2,112.23,122.57,47.73,19.85,6.63,2.0,1.03,9.51,1.03,-92.97,57.54,6.01
1964.54,3.79,82539.01,9.44,411.95,0.04,2.15,-0.12,10.44,18.03,16.28,-2.17,112.2,122.61,47.72,19.85,6.63,2.0,1.03,9.5,1.03,-92.89,57.49,6.01
1964.5420000000001,3.79,82485.15,9.44,412.34,0.04,2.15,-0.12,10.45,18.07,16.24,-2.19,112.62,122.64,47.72,19.84,6.63,2.0,1.03,9.54,1.03,-92.81,57.44,6.01
1964.545,3.79,82431.3,9.44,412.78,0.04,2.15,-0.12,10.45,18.09,16.23,-2.2,112.72,122.68,47.71,19.84,6.63,2.0,1.03,9.54,1.03,-92.74,57.4,6.01
1964.5479999999998,3.78,82377.45,9.44,413.22,0.04,2.15,-0.12,10.46,18.12,16.25,-2.2,112.91,122.72,47.7,19.84,6.62,2.0,1.03,9.57,1.03,-92.66,57.35,6.01
1964.5510000000002,3.78,82323.6,9.43,413.62,0.04,2.14,-0.12,10.46,18.14,16.25,-2.21,113.01,122.76,47.69,19.83,6.62,2.0,1.03,9.57,1.03,-92.59,57.3,6.01
1964.5529999999999,3.78,82269.74,9.43,413.99,0.04,2.14,-0.12,10.47,18.14,16.27,-2.21,113.02,122.8,47.69,19.83,6.62,2.0,1.03,9.57,1.03,-92.51,57.26,6.02
1964.556,3.78,82215.89,9.43,414.19,0.04,2.14,-0.12,10.47,18.13,16.27,-2.21,112.91,122.83,47.68,19.83,6.62,2.0,1.03,9.56,1.03,-92.44,57.21,6.02
1964.559,3.77,82162.04,9.43,414.39,0.04,2.14,-0.12,10.48,18.13,16.27,-2.2,112.83,122.87,47.67,19.82,6.62,2.0,1.03,9.56,1.03,-92.36,57.16,6.02
1964.5610000000001,3.77,82108.19,9.42,414.46,0.04,2.14,-0.12,10.48,18.1,16.26,-2.18,112.67,122.91,47.66,19.82,6.61,2.0,1.03,9.54,1.03,-92.28,57.12,6.02
1964.5639999999999,3.77,82054.33,9.42,414.42,0.04,2.14,-0.12,10.49,18.08,16.25,-2.16,112.55,122.95,47.66,19.82,6.61,2.0,1.03,9.53,1.03,-92.21,57.07,6.02
1964.567,3.77,82000.48,9.42,414.33,0.04,2.14,-0.12,10.49,18.07,16.22,-2.15,112.45,122.98,47.65,19.81,6.61,2.0,1.03,9.51,1.03,-92.13,57.02,6.02
1964.57,3.76,81946.63,9.41,414.19,0.04,2.14,-0.12,10.5,18.04,16.18,-2.13,112.3,123.02,47.64,19.81,6.61,2.0,1.03,9.5,1.03,-92.06,56.98,6.02
1964.5720000000001,3.76,81892.78,9.41,414.02,0.04,2.14,-0.12,10.5,18.02,16.15,-2.1,112.15,123.06,47.63,19.81,6.61,2.0,1.03,9.48,1.03,-91.98,56.93,6.02
1964.575,3.76,81838.92,9.41,413.84,0.04,2.14,-0.12,10.51,18.02,16.11,-2.07,112.08,123.1,47.62,19.8,6.6,2.0,1.03,9.48,1.03,-91.91,56.88,6.02
1964.578,3.76,81785.07,9.41,413.63,0.04,2.14,-0.12,10.51,17.99,16.08,-2.06,111.94,123.14,47.62,19.8,6.6,2.0,1.03,9.46,1.03,-91.83,56.83,6.02
1964.5810000000001,3.76,81731.22,9.4,413.49,0.04,2.14,-0.12,10.52,17.99,16.04,-2.03,111.83,123.17,47.61,19.8,6.6,2.0,1.03,9.46,1.03,-91.75,56.79,6.02
1964.5829999999999,3.75,81677.37,9.4,413.35,0.04,2.14,-0.12,10.52,17.99,16.01,-2.03,111.94,123.21,47.6,19.79,6.6,2.0,1.03,9.46,1.03,-91.68,56.74,6.02
1964.586,3.75,81623.52,9.4,413.2,0.04,2.14,-0.12,10.52,17.97,15.97,-2.01,111.82,123.25,47.59,19.79,6.6,2.0,1.03,9.44,1.03,-91.6,56.69,6.03
1964.589,3.75,81569.66,9.4,413.06,0.04,2.14,-0.12,10.53,17.98,15.94,-2.0,111.88,123.29,47.59,19.79,6.59,2.0,1.03,9.45,1.03,-91.53,56.65,6.03
1964.592,3.75,81515.81,9.39,412.93,0.04,2.14,-0.12,10.53,17.97,15.9,-1.99,111.77,123.33,47.58,19.79,6.59,2.0,1.03,9.44,1.03,-91.45,56.6,6.03
1964.594,3.74,81461.96,9.39,412.78,0.04,2.14,-0.12,10.54,17.97,15.87,-1.97,111.8,123.36,47.57,19.78,6.59,1.99,1.03,9.44,1.03,-91.38,56.55,6.03
1964.5970000000002,3.74,81408.11,9.39,412.65,0.04,2.14,-0.12,10.54,17.97,15.87,-1.97,111.78,123.4,47.56,19.78,6.59,1.99,1.03,9.43,1.03,-91.3,56.51,6.03
1964.6,3.74,81354.25,9.39,412.52,0.04,2.14,-0.12,10.55,17.96,15.86,-1.95,111.7,123.44,47.55,19.78,6.59,1.99,1.03,9.42,1.03,-91.22,56.46,6.03
1964.602,3.74,81300.4,9.38,412.38,0.04,2.14,-0.12,10.55,17.94,15.87,-1.93,111.6,123.48,47.55,19.77,6.58,1.99,1.03,9.41,1.03,-91.15,56.41,6.03
1964.605,3.73,81246.55,9.38,412.24,0.04,2.14,-0.13,10.56,17.93,15.92,-1.91,111.56,123.51,47.54,19.77,6.58,1.99,1.03,9.4,1.03,-91.07,56.37,6.03
1964.608,3.73,81192.7,9.38,412.12,0.04,2.14,-0.13,10.56,17.91,15.94,-1.89,111.47,123.55,47.53,19.77,6.58,1.99,1.03,9.39,1.03,-91.0,56.32,6.03
1964.611,3.73,81138.84,9.37,412.02,0.04,2.14,-0.13,10.57,17.91,15.96,-1.84,111.39,123.59,47.52,19.76,6.58,1.99,1.03,9.39,1.03,-90.92,56.27,6.03
1964.6129999999998,3.73,81084.99,9.37,412.1,0.04,2.14,-0.13,10.57,17.98,15.96,-2.0,112.15,123.63,47.52,19.76,6.57,1.99,1.03,9.52,1.03,-90.85,56.23,6.03
1964.616,3.73,81031.14,9.37,412.43,0.04,2.14,-0.13,10.58,18.0,15.95,-2.11,112.39,123.67,47.51,19.76,6.57,1.99,1.03,9.53,1.03,-90.77,56.18,6.03
1964.619,3.72,80977.29,9.37,412.66,0.04,2.14,-0.13,10.58,18.01,15.93,-2.18,112.47,123.7,47.5,19.75,6.57,1.99,1.03,9.53,1.03,-90.69,56.13,6.04
1964.622,3.72,80923.43,9.36,412.8,0.04,2.14,-0.13,10.59,17.98,15.93,-2.24,112.34,123.74,47.49,19.75,6.57,1.99,1.03,9.51,1.03,-90.62,56.09,6.04
1964.624,3.72,80869.58,9.36,412.85,0.04,2.14,-0.13,10.59,17.97,15.94,-2.27,112.2,123.78,47.48,19.75,6.57,1.99,1.03,9.5,1.03,-90.54,56.04,6.04
1964.6270000000002,3.72,80815.73,9.36,412.93,0.04,2.14,-0.13,10.6,17.96,15.96,-2.28,112.09,123.82,47.48,19.74,6.56,1.99,1.02,9.49,1.03,-90.47,55.99,6.04
1964.63,3.71,80761.88,9.36,412.97,0.04,2.14,-0.13,10.6,17.95,15.96,-2.29,111.99,123.86,47.47,19.74,6.56,1.99,1.02,9.49,1.03,-90.39,55.95,6.04
1964.6329999999998,3.71,80708.02,9.35,412.97,0.04,2.14,-0.13,10.61,17.94,15.95,-2.28,111.88,123.89,47.46,19.74,6.56,1.99,1.02,9.47,1.03,-90.32,55.9,6.04
1964.635,3.71,80654.17,9.35,412.93,0.04,2.14,-0.13,10.61,17.93,15.95,-2.27,111.82,123.93,47.45,19.73,6.56,1.99,1.02,9.47,1.03,-90.24,55.85,6.04
1964.638,3.71,80600.32,9.35,413.04,0.04,2.14,-0.13,10.62,17.92,15.95,-2.28,111.74,123.97,47.45,19.73,6.56,1.99,1.02,9.46,1.03,-90.17,55.81,6.04
1964.641,3.7,80546.47,9.35,413.02,0.04,2.14,-0.13,10.62,17.9,15.94,-2.27,111.59,124.01,47.44,19.73,6.55,1.99,1.02,9.44,1.03,-90.09,55.76,6.04
1964.6429999999998,3.7,80492.61,9.34,412.97,0.04,2.14,-0.13,10.63,17.88,15.91,-2.25,111.47,124.04,47.43,19.72,6.55,1.99,1.02,9.44,1.03,-90.01,55.71,6.04
1964.646,3.7,80438.76,9.34,412.89,0.04,2.14,-0.13,10.63,17.87,15.88,-2.24,111.36,124.08,47.42,19.72,6.55,1.99,1.02,9.43,1.03,-89.94,55.67,6.04
1964.649,3.7,80384.91,9.34,412.81,0.04,2.14,-0.13,10.64,17.86,15.84,-2.22,111.23,124.12,47.42,19.72,6.55,1.99,1.02,9.41,1.03,-89.86,55.62,6.05
1964.652,3.7,80331.06,9.33,412.72,0.04,2.14,-0.13,10.64,17.83,15.85,-2.2,111.08,124.16,47.41,19.72,6.55,1.99,1.02,9.4,1.03,-89.79,55.57,6.05
1964.654,3.69,80277.2,9.33,412.61,0.04,2.14,-0.13,10.65,17.81,15.85,-2.18,110.97,124.2,47.4,19.71,6.54,1.99,1.02,9.39,1.03,-89.71,55.53,6.05
1964.6570000000002,3.69,80223.35,9.33,412.48,0.04,2.14,-0.13,10.65,17.79,15.84,-2.15,110.85,124.23,47.39,19.71,6.54,1.99,1.02,9.38,1.03,-89.64,55.48,6.05
1964.66,3.69,80169.5,9.33,412.58,0.04,2.14,-0.13,10.66,17.83,15.83,-2.18,111.27,124.27,47.38,19.71,6.54,1.98,1.02,9.41,1.03,-89.56,55.43,6.05
1964.6629999999998,3.69,80115.65,9.32,412.7,0.04,2.14,-0.13,10.66,17.83,15.8,-2.18,111.34,124.31,47.38,19.7,6.54,1.98,1.02,9.4,1.03,-89.48,55.39,6.05
1964.665,3.68,80061.79,9.32,412.8,0.04,2.14,-0.13,10.67,17.82,15.8,-2.18,111.33,124.35,47.37,19.7,6.54,1.98,1.02,9.39,1.03,-89.41,55.34,6.05
1964.668,3.68,80007.94,9.32,412.87,0.04,2.14,-0.13,10.67,17.82,15.81,-2.18,111.41,124.39,47.36,19.7,6.53,1.98,1.02,9.4,1.03,-89.33,55.29,6.05
1964.671,3.68,79954.09,9.32,413.02,0.04,2.14,-0.13,10.68,17.83,15.81,-2.21,111.52,124.42,47.35,19.69,6.53,1.98,1.02,9.4,1.03,-89.26,55.25,6.05
1964.6729999999998,3.68,79900.24,9.31,413.2,0.04,2.14,-0.13,10.68,17.83,15.78,-2.23,111.65,124.46,47.35,19.69,6.53,1.98,1.02,9.4,1.03,-89.18,55.2,6.05
1964.6760000000002,3.67,79846.38,9.31,413.27,0.04,2.14,-0.14,10.69,17.8,15.74,-2.23,111.51,124.5,47.34,19.69,6.53,1.98,1.02,9.38,1.03,-89.11,55.15,6.05
1964.6789999999999,3.67,79792.53,9.31,413.24,0.04,2.14,-0.14,10.69,17.79,15.76,-2.23,111.43,124.54,47.33,19.68,6.53,1.98,1.02,9.37,1.03,-89.03,55.11,6.05
1964.682,3.67,79738.68,9.31,413.11,0.04,2.14,-0.14,10.7,17.76,15.79,-2.21,111.33,124.57,47.32,19.68,6.52,1.98,1.02,9.36,1.03,-88.95,55.06,6.06
1964.684,3.67,79684.83,9.3,412.98,0.04,2.13,-0.14,10.7,17.74,15.8,-2.19,111.25,124.61,47.31,19.68,6.52,1.98,1.02,9.35,1.03,-88.88,55.01,6.06
1964.6870000000001,3.66,79577.12,9.26,413.02,0.04,2.13,-0.13,10.7,17.73,15.89,-2.17,111.29,124.69,47.3,19.67,6.52,1.98,1.02,9.34,1.03,-88.73,54.92,6.06
1964.69,3.65,79469.42,9.25,412.9,0.04,2.12,-0.14,10.71,17.69,15.95,-2.08,110.82,124.76,47.28,19.66,6.51,1.98,1.02,9.27,1.03,-88.58,54.82,6.06
1964.693,3.65,79361.71,9.26,412.99,0.04,2.12,-0.14,10.71,17.65,16.08,-2.02,110.6,124.84,47.27,19.66,6.51,1.98,1.02,9.24,1.03,-88.42,54.73,6.06
1964.695,3.65,79254.01,9.27,412.94,0.04,2.12,-0.14,10.72,17.6,16.26,-1.96,110.37,124.92,47.25,19.65,6.51,1.98,1.02,9.21,1.03,-88.27,54.64,6.06
1964.6979999999999,3.65,79146.3,9.27,413.0,0.04,2.12,-0.14,10.72,17.57,16.43,-1.91,110.24,124.99,47.24,19.65,6.5,1.98,1.02,9.2,1.03,-88.12,54.54,6.06
1964.701,3.65,79038.6,9.28,413.02,0.04,2.12,-0.14,10.72,17.57,16.59,-1.85,110.2,125.07,47.22,19.64,6.5,1.98,1.02,9.2,1.03,-87.97,54.45,6.07
1964.704,3.65,78930.89,9.28,413.11,0.04,2.12,-0.14,10.73,17.56,16.73,-1.8,110.16,125.14,47.21,19.63,6.49,1.98,1.02,9.19,1.03,-87.82,54.36,6.07
1964.7060000000001,3.65,78823.19,9.27,413.24,0.04,2.12,-0.14,10.74,17.57,16.86,-1.78,110.3,125.22,47.19,19.63,6.49,1.97,1.02,9.19,1.03,-87.67,54.26,6.07
1964.7089999999998,3.65,78715.48,9.26,412.95,0.04,2.11,-0.15,10.74,17.53,16.96,-1.76,110.13,125.29,47.18,19.62,6.49,1.97,1.02,9.16,1.03,-87.52,54.17,6.07
1964.7120000000002,3.65,78607.78,9.26,412.62,0.04,2.11,-0.15,10.74,17.5,17.04,-1.73,109.97,125.37,47.16,19.61,6.48,1.97,1.02,9.13,1.03,-87.37,54.08,6.07
1964.714,3.65,78500.07,9.27,412.44,0.04,2.11,-0.15,10.74,17.47,17.07,-1.68,109.9,125.45,47.14,19.61,6.48,1.97,1.02,9.12,1.03,-87.21,53.98,6.07
1964.717,3.65,78392.37,9.27,412.5,0.04,2.11,-0.15,10.74,17.46,17.07,-1.63,109.92,125.52,47.13,19.6,6.47,1.97,1.02,9.12,1.03,-87.06,53.89,6.08
1964.72,3.65,78284.66,9.27,412.87,0.04,2.11,-0.15,10.75,17.47,17.02,-1.59,109.99,125.6,47.11,19.59,6.47,1.97,1.02,9.12,1.03,-86.91,53.8,6.08
1964.723,3.64,78176.96,9.27,413.2,0.04,2.12,-0.15,10.75,17.49,16.95,-1.56,110.13,125.67,47.1,19.59,6.47,1.97,1.02,9.13,1.03,-86.76,53.7,6.08
1964.725,3.64,78069.25,9.24,413.5,0.04,2.12,-0.15,10.76,17.5,16.88,-1.54,110.17,125.75,47.08,19.58,6.46,1.97,1.02,9.13,1.03,-86.61,53.61,6.08
1964.7279999999998,3.64,77961.55,9.13,413.61,0.04,2.1,-0.15,10.77,17.44,16.84,-1.48,109.78,125.82,47.07,19.58,6.46,1.97,1.02,9.08,1.03,-86.46,53.52,6.08
1964.731,3.63,77853.84,9.13,413.58,0.04,2.1,-0.15,10.78,17.4,16.78,-1.41,109.67,125.9,47.05,19.57,6.45,1.97,1.02,9.05,1.03,-86.31,53.42,6.08
1964.734,3.63,77746.14,9.14,413.6,0.04,2.1,-0.15,10.79,17.39,16.78,-1.34,109.71,125.98,47.04,19.56,6.45,1.97,1.02,9.05,1.03,-86.15,53.33,6.09
